UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
567,3323,0.4509,0.0863,0.7401,0.5451
568,3329,0.0057,-0.2399,0.5036,0.6171
569,3338,0.4421,0.2313,0.4348,0.6626
570,3346,0.5894,0.2443,0.7025,0.6189
571,3353,0.1310,-0.2027,0.6800,0.6347
572,3357,0.4330,-0.1275,1.1341,0.6543
573,3363,0.0889,-0.3079,0.8064,0.6425
574,3370,0.3930,0.1693,0.4597,0.6148
575,3378,0.5470,0.2097,0.6881,0.6731
576,3386,0.4186,0.1417,0.5669,0.6488
577,3393,0.0319,-0.1865,0.4484,0.5797
578,3400,0.1899,-0.0434,0.4791,0.6258
579,3407,0.1113,-0.1251,0.4864,0.6864
580,3414,0.6471,0.3005,0.7056,0.6144
581,3421,0.1573,-0.0397,0.4079,0.6904
582,3429,0.6546,0.3236,0.6746,0.6320
583,3436,0.0973,-0.1097,0.4265,0.6248
584,3443,0.2698,0.0167,0.5179,0.5786
585,3447,-0.1817,-0.6552,0.9605,0.6732
586,3454,0.4869,0.1960,0.5920,0.5124
587,3462,0.3363,0.0062,0.6729,0.6415
588,3469,0.2137,0.0080,0.4238,0.6145
589,3475,0.2609,-0.0362,0.6062,0.6059
590,3482,0.1676,-0.1510,0.6487,0.5703
591,3489,0.4216,0.1381,0.5794,0.6134
592,3496,0.1214,-0.0778,0.4114,0.6473
593,3504,0.4766,0.1881,0.5877,0.5300
594,3511,0.4651,0.1778,0.5862,0.5864
595,3519,-0.0365,-0.3450,0.6290,0.6033
596,3526,0.1517,-0.1321,0.5792,0.5811
597,3533,0.4275,0.1810,0.5040,0.5414
